0000001010011 //data 424: 5.1875
0000000101111 //data 425: 2.9375
0000000100110 //data 426: 2.375
0000000111100 //data 427: 3.75
0000000110111 //data 428: 3.4375
0000000111101 //data 429: 3.8125
0000000110110 //data 430: 3.375
0000000110100 //data 431: 3.25
0000000111111 //data 432: 3.9375
0000000111010 //data 433: 3.625
0000000101101 //data 434: 2.8125
0000000000000 //data 435: 0.0
0000000000000 //data 436: 0.0
0000000001100 //data 437: 0.75
0000101010011 //data 438: 21.1875
0000100110100 //data 439: 19.25
0000000001100 //data 440: 0.75
0000000000000 //data 441: 0.0
0000001101100 //data 442: 6.75
0000010000110 //data 443: 8.375
0000010000000 //data 444: 8.0
0000001110000 //data 445: 7.0
0000010001011 //data 446: 8.6875
0000010010000 //data 447: 9.0
0000000010111 //data 448: 1.4375
0000000100101 //data 449: 2.3125
0000000100111 //data 450: 2.4375
0000000011111 //data 451: 1.9375
0000000101001 //data 452: 2.5625
0000000011101 //data 453: 1.8125
0000000000000 //data 454: 0.0
0000000000000 //data 455: 0.0
0000000000000 //data 456: 0.0
0000000000000 //data 457: 0.0
0001001010001 //data 458: 37.0625
0010001000010 //data 459: 68.125
0001100000010 //data 460: 48.125
0000111101010 //data 461: 30.625
0000110000001 //data 462: 24.0625
0000101111001 //data 463: 23.5625
0000101110001 //data 464: 23.0625
0000101101101 //data 465: 22.8125
0000101101111 //data 466: 22.9375
0000101101001 //data 467: 22.5625
0000101101011 //data 468: 22.6875
0000101011110 //data 469: 21.875
0000101100011 //data 470: 22.1875
0000101011101 //data 471: 21.8125
0000101001110 //data 472: 20.875
0000101001101 //data 473: 20.8125
0000101000100 //data 474: 20.25
0000101000011 //data 475: 20.1875
0000101000010 //data 476: 20.125
0000100101011 //data 477: 18.6875
0000100101001 //data 478: 18.5625
0000100011110 //data 479: 17.875
0000100001011 //data 480: 16.6875
0000100010101 //data 481: 17.3125
0000011111101 //data 482: 15.8125
0000011111100 //data 483: 15.75
0000100100000 //data 484: 18.0
0000110001101 //data 485: 24.8125
0000111101101 //data 486: 30.8125
0000100100001 //data 487: 18.0625
0000000011000 //data 488: 1.5
0000000000000 //data 489: 0.0
0000000000000 //data 490: 0.0
0000000110000 //data 491: 3.0
0000000111101 //data 492: 3.8125
0000001000001 //data 493: 4.0625
0000000111100 //data 494: 3.75
0000001001110 //data 495: 4.875
0000001000011 //data 496: 4.1875
0000000110010 //data 497: 3.125
0000000000000 //data 498: 0.0
0000000000000 //data 499: 0.0
0001100010111 //data 500: 49.4375
0010010101001 //data 501: 74.5625
0001100110001 //data 502: 51.0625
0001010101001 //data 503: 42.5625
0001001000001 //data 504: 36.0625
0000011100010 //data 505: 14.125
0000000111100 //data 506: 3.75
0000001010101 //data 507: 5.3125
0000010000100 //data 508: 8.25
0000001001111 //data 509: 4.9375
0000000011011 //data 510: 1.6875
0000001010001 //data 511: 5.0625
0000000001000 //data 512: 0.5
0000000010111 //data 513: 1.4375
0000000011100 //data 514: 1.75
0000000110110 //data 515: 3.375
0000001101001 //data 516: 6.5625
0000001000111 //data 517: 4.4375
0000000000000 //data 518: 0.0
0000000000000 //data 519: 0.0
0000101011011 //data 520: 21.6875
0010000111111 //data 521: 67.9375
0001101011100 //data 522: 53.75
0000101001100 //data 523: 20.75
0000100011010 //data 524: 17.625
0000101101010 //data 525: 22.625
0000101111000 //data 526: 23.5
0000101101110 //data 527: 22.875
0000101111010 //data 528: 23.625
0000101101100 //data 529: 22.75
0000101101111 //data 530: 22.9375
0000101101001 //data 531: 22.5625
0000101011100 //data 532: 21.75
0000101100011 //data 533: 22.1875
0000101011010 //data 534: 21.625
0000101000110 //data 535: 20.375
0000101001011 //data 536: 20.6875
0000101001011 //data 537: 20.6875
0000101000010 //data 538: 20.125
0000101000000 //data 539: 20.0
0000100111110 //data 540: 19.875
0000100100100 //data 541: 18.25
0000100100000 //data 542: 18.0
0000100010111 //data 543: 17.4375
0000100010101 //data 544: 17.3125
0000100001010 //data 545: 16.625
0000100000001 //data 546: 16.0625
0000100001011 //data 547: 16.6875
0000100000001 //data 548: 16.0625
0000100010110 //data 549: 17.375
0000101000101 //data 550: 20.3125
0000101011110 //data 551: 21.875
0000100011010 //data 552: 17.625
0000001110011 //data 553: 7.1875
0000000010100 //data 554: 1.25
0000000010110 //data 555: 1.375
0000000111011 //data 556: 3.6875
0000001000100 //data 557: 4.25
0000001010000 //data 558: 5.0
0000001001101 //data 559: 4.8125
0000001001011 //data 560: 4.6875
0000001000010 //data 561: 4.125
0000000111100 //data 562: 3.75
0001011000011 //data 563: 44.1875
0001011100111 //data 564: 46.4375
0000000000000 //data 565: 0.0
0000000000000 //data 566: 0.0
0000000000000 //data 567: 0.0
0000000000000 //data 568: 0.0
0000001010000 //data 569: 5.0
0000000110011 //data 570: 3.1875
0000000010110 //data 571: 1.375
0000000110100 //data 572: 3.25
0000001110100 //data 573: 7.25
0000001010011 //data 574: 5.1875
0000000011101 //data 575: 1.8125
0000000011100 //data 576: 1.75
0000000101100 //data 577: 2.75
0000000100101 //data 578: 2.3125
0000000010001 //data 579: 1.0625
0000001000001 //data 580: 4.0625
0000101000011 //data 581: 20.1875
0001110110000 //data 582: 59.0
0010110101101 //data 583: 90.8125
0010011110100 //data 584: 79.25
0001000100101 //data 585: 34.3125
0000100011110 //data 586: 17.875
0000110101110 //data 587: 26.875
0000110111111 //data 588: 27.9375
0000101101000 //data 589: 22.5
0000101101011 //data 590: 22.6875
0000101111001 //data 591: 23.5625
0000101110110 //data 592: 23.375
0000101101100 //data 593: 22.75
0000101110100 //data 594: 23.25
0000101110001 //data 595: 23.0625
0000101100010 //data 596: 22.125
0000101011000 //data 597: 21.5
0000101011011 //data 598: 21.6875
0000101001010 //data 599: 20.625
0000101001100 //data 600: 20.75
0000101010010 //data 601: 21.125
0000101001010 //data 602: 20.625
0000101001001 //data 603: 20.5625
0000100110100 //data 604: 19.25
0000100100100 //data 605: 18.25
0000100011110 //data 606: 17.875
0000100010010 //data 607: 17.125
0000100001011 //data 608: 16.6875
0000100010010 //data 609: 17.125
0000100000010 //data 610: 16.125
0000100000110 //data 611: 16.375
